Trial-ID,Status,Iteration,dropout,lr,num_hidden_layers,num_hidden_units,Objective,epochs,split_details,train_acc,train_loss,val_acc,val_acc_uncertainty,val_loss,val_loss_uncertainty
25,COMPLETED,1,0.3552807353830107,0.03427159076546725,1,42,0.784624081401922,257.0,"{'epoch_counts': [169, 196, 348, 219, 279, 234, 176, 382, 371, 196], 'val_losses': [0.7444112, 0.7644322, 0.78743786, 0.8193044, 0.76391226, 0.73529166, 0.8513559, 0.80315256, 0.73633933, 0.78680384], 'val_accs': [0.7959299039005088, 0.78631995477671, 0.7936687394007914, 0.7710570944036179, 0.7834934991520633, 0.7801017524024872, 0.7716223855285472, 0.7891464104013567, 0.7998869417750142, 0.7750141322781232], 'train_losses': [0.54807764, 0.5638884, 0.4380188, 0.52638817, 0.5102142, 0.5383833, 0.50165755, 0.54032457, 0.3782015, 0.54366416], 'train_accs': [0.8327586206896552, 0.8224137931034483, 0.8448275862068966, 0.8344827586206897, 0.8482758620689655, 0.8396551724137931, 0.8396551724137931, 0.8241379310344827, 0.8844827586206897, 0.8379310344827586]}",0.8408620689655173,0.5088818669319153,0.784624081401922,0.006444318824194606,0.779244065284729,0.024206018447875954
26,INTERMEDIATE,1,0.23661699068686537,0.0006260004314347802,5,21,0.7764273600904465,1007.9,"{'epoch_counts': [829, 855, 1550, 1288, 1157, 661, 889, 854, 762, 1234], 'val_losses': [0.86914355, 0.87728435, 0.9852471, 0.96108216, 0.90272206, 0.9135252, 1.0376424, 0.90817827, 0.8458048, 0.92598], 'val_accs': [0.7829282080271339, 0.7795364612775579, 0.7880158281514981, 0.7687959299039006, 0.7772752967778406, 0.7659694742792538, 0.7524024872809497, 0.7733182589033352, 0.789711701526286, 0.78631995477671], 'train_losses': [0.58316535, 0.6740803, 0.48741797, 0.573643, 0.6178901, 0.7069917, 0.5776578, 0.7400673, 0.526785, 0.5917376], 'train_accs': [0.8379310344827586, 0.7913793103448276, 0.8379310344827586, 0.8293103448275863, 0.8137931034482758, 0.7913793103448276, 0.8224137931034483, 0.8068965517241379, 0.846551724137931, 0.8310344827586207]}",0.8208620689655172,0.6079436540603638,0.7764273600904465,0.0071791972866025455,0.9226609468460083,0.03533095866441727
26,COMPLETED,1,0.23661699068686537,0.0006260004314347802,5,21,0.7764273600904465,1007.9,"{'epoch_counts': [829, 855, 1550, 1288, 1157, 661, 889, 854, 762, 1234], 'val_losses': [0.86914355, 0.87728435, 0.9852471, 0.96108216, 0.90272206, 0.9135252, 1.0376424, 0.90817827, 0.8458048, 0.92598], 'val_accs': [0.7829282080271339, 0.7795364612775579, 0.7880158281514981, 0.7687959299039006, 0.7772752967778406, 0.7659694742792538, 0.7524024872809497, 0.7733182589033352, 0.789711701526286, 0.78631995477671], 'train_losses': [0.58316535, 0.6740803, 0.48741797, 0.573643, 0.6178901, 0.7069917, 0.5776578, 0.7400673, 0.526785, 0.5917376], 'train_accs': [0.8379310344827586, 0.7913793103448276, 0.8379310344827586, 0.8293103448275863, 0.8137931034482758, 0.7913793103448276, 0.8224137931034483, 0.8068965517241379, 0.846551724137931, 0.8310344827586207]}",0.8208620689655172,0.6079436540603638,0.7764273600904465,0.0071791972866025455,0.9226609468460083,0.03533095866441727
27,INTERMEDIATE,1,0.08930933806107035,0.0022734062732103514,5,29,0.7819672131147541,435.4,"{'epoch_counts': [403, 331, 733, 255, 423, 272, 535, 480, 440, 482], 'val_losses': [0.95924264, 0.8629792, 1.1112741, 0.9393368, 0.9466477, 0.88743937, 1.1091996, 0.9799275, 0.8678346, 1.0305659], 'val_accs': [0.7902769926512154, 0.7891464104013567, 0.7851893725268513, 0.7733182589033352, 0.781232334652346, 0.7789711701526286, 0.7687959299039006, 0.7755794234030525, 0.79479932165065, 0.7823629169022046], 'train_losses': [0.47263637, 0.6056334, 0.39817756, 0.6714314, 0.5485493, 0.6513777, 0.4236681, 0.5931627, 0.42206892, 0.511213], 'train_accs': [0.853448275862069, 0.8086206896551724, 0.85, 0.8189655172413793, 0.8155172413793104, 0.7982758620689655, 0.8568965517241379, 0.8224137931034483, 0.8689655172413793, 0.8448275862068966]}",0.833793103448276,0.5297918319702148,0.7819672131147541,0.00458309779536481,0.9694448709487915,0.05135081708431244
27,COMPLETED,1,0.08930933806107035,0.0022734062732103514,5,29,0.7819672131147541,435.4,"{'epoch_counts': [403, 331, 733, 255, 423, 272, 535, 480, 440, 482], 'val_losses': [0.95924264, 0.8629792, 1.1112741, 0.9393368, 0.9466477, 0.88743937, 1.1091996, 0.9799275, 0.8678346, 1.0305659], 'val_accs': [0.7902769926512154, 0.7891464104013567, 0.7851893725268513, 0.7733182589033352, 0.781232334652346, 0.7789711701526286, 0.7687959299039006, 0.7755794234030525, 0.79479932165065, 0.7823629169022046], 'train_losses': [0.47263637, 0.6056334, 0.39817756, 0.6714314, 0.5485493, 0.6513777, 0.4236681, 0.5931627, 0.42206892, 0.511213], 'train_accs': [0.853448275862069, 0.8086206896551724, 0.85, 0.8189655172413793, 0.8155172413793104, 0.7982758620689655, 0.8568965517241379, 0.8224137931034483, 0.8689655172413793, 0.8448275862068966]}",0.833793103448276,0.5297918319702148,0.7819672131147541,0.00458309779536481,0.9694448709487915,0.05135081708431244
28,INTERMEDIATE,1,0.3021491714313811,0.005019673385644927,2,32,0.7856416054267948,332.2,"{'epoch_counts': [339, 275, 234, 204, 268, 423, 511, 499, 356, 213], 'val_losses': [0.80740327, 0.81522703, 0.83178455, 0.87544066, 0.81504256, 0.83972555, 0.97203225, 0.87377566, 0.78451, 0.823333], 'val_accs': [0.7964951950254381, 0.784624081401922, 0.7840587902769927, 0.776144714527982, 0.7959299039005088, 0.7801017524024872, 0.7716223855285472, 0.784624081401922, 0.7998869417750142, 0.7829282080271339], 'train_losses': [0.50640845, 0.6177088, 0.58318186, 0.70059955, 0.5937717, 0.50768334, 0.38934052, 0.5516027, 0.3960381, 0.66236514], 'train_accs': [0.8551724137931035, 0.8189655172413793, 0.8172413793103448, 0.8086206896551724, 0.8172413793103448, 0.8275862068965517, 0.8620689655172413, 0.8224137931034483, 0.8741379310344828, 0.8120689655172414]}",0.8315517241379311,0.5508700013160706,0.7856416054267948,0.005709440361786333,0.8438274264335632,0.037095457315444946
28,COMPLETED,1,0.3021491714313811,0.005019673385644927,2,32,0.7856416054267948,332.2,"{'epoch_counts': [339, 275, 234, 204, 268, 423, 511, 499, 356, 213], 'val_losses': [0.80740327, 0.81522703, 0.83178455, 0.87544066, 0.81504256, 0.83972555, 0.97203225, 0.87377566, 0.78451, 0.823333], 'val_accs': [0.7964951950254381, 0.784624081401922, 0.7840587902769927, 0.776144714527982, 0.7959299039005088, 0.7801017524024872, 0.7716223855285472, 0.784624081401922, 0.7998869417750142, 0.7829282080271339], 'train_losses': [0.50640845, 0.6177088, 0.58318186, 0.70059955, 0.5937717, 0.50768334, 0.38934052, 0.5516027, 0.3960381, 0.66236514], 'train_accs': [0.8551724137931035, 0.8189655172413793, 0.8172413793103448, 0.8086206896551724, 0.8172413793103448, 0.8275862068965517, 0.8620689655172413, 0.8224137931034483, 0.8741379310344828, 0.8120689655172414]}",0.8315517241379311,0.5508700013160706,0.7856416054267948,0.005709440361786333,0.8438274264335632,0.037095457315444946
29,INTERMEDIATE,1,0.4349677987168349,0.00115377468397079,1,35,0.782871678914641,760.3,"{'epoch_counts': [747, 891, 616, 481, 658, 721, 1018, 967, 891, 613], 'val_losses': [0.75247496, 0.7797177, 0.82524914, 0.8782812, 0.8040891, 0.75025696, 0.85146105, 0.7928769, 0.72986495, 0.81127125], 'val_accs': [0.7970604861503674, 0.7880158281514981, 0.7801017524024872, 0.7778405879027699, 0.7880158281514981, 0.78631995477671, 0.7597512719050311, 0.7868852459016393, 0.7942340305257207, 0.7704918032786885], 'train_losses': [0.60237104, 0.652999, 0.67024165, 0.7582462, 0.6837691, 0.66559625, 0.5211936, 0.6674873, 0.49954656, 0.6787937], 'train_accs': [0.8189655172413793, 0.8086206896551724, 0.7896551724137931, 0.8103448275862069, 0.803448275862069, 0.8137931034482758, 0.8396551724137931, 0.8120689655172414, 0.8586206896551725, 0.8086206896551724]}",0.8163793103448276,0.6400244832038879,0.782871678914641,0.006899378179762605,0.7975543737411499,0.02776128053665161
29,COMPLETED,1,0.4349677987168349,0.00115377468397079,1,35,0.782871678914641,760.3,"{'epoch_counts': [747, 891, 616, 481, 658, 721, 1018, 967, 891, 613], 'val_losses': [0.75247496, 0.7797177, 0.82524914, 0.8782812, 0.8040891, 0.75025696, 0.85146105, 0.7928769, 0.72986495, 0.81127125], 'val_accs': [0.7970604861503674, 0.7880158281514981, 0.7801017524024872, 0.7778405879027699, 0.7880158281514981, 0.78631995477671, 0.7597512719050311, 0.7868852459016393, 0.7942340305257207, 0.7704918032786885], 'train_losses': [0.60237104, 0.652999, 0.67024165, 0.7582462, 0.6837691, 0.66559625, 0.5211936, 0.6674873, 0.49954656, 0.6787937], 'train_accs': [0.8189655172413793, 0.8086206896551724, 0.7896551724137931, 0.8103448275862069, 0.803448275862069, 0.8137931034482758, 0.8396551724137931, 0.8120689655172414, 0.8586206896551725, 0.8086206896551724]}",0.8163793103448276,0.6400244832038879,0.782871678914641,0.006899378179762605,0.7975543737411499,0.02776128053665161
30,INTERMEDIATE,1,0.5029171902553943,0.0006964860885179841,1,18,0.7739966082532505,1462.1,"{'epoch_counts': [1197, 1095, 1336, 1716, 1779, 1307, 1147, 1771, 1827, 1446], 'val_losses': [0.80108327, 0.85062474, 0.814892, 0.851955, 0.80787736, 0.8053837, 0.896185, 0.8254282, 0.7407353, 0.8167323], 'val_accs': [0.7806670435274167, 0.7648388920293951, 0.7772752967778406, 0.7671000565291125, 0.7840587902769927, 0.776144714527982, 0.751271905031091, 0.7767100056529113, 0.7891464104013567, 0.7727529677784059], 'train_losses': [0.69349784, 0.7731148, 0.6516396, 0.68250483, 0.69312954, 0.7526444, 0.6624802, 0.73654896, 0.53098583, 0.6694636], 'train_accs': [0.8068965517241379, 0.7862068965517242, 0.7965517241379311, 0.8206896551724138, 0.7965517241379311, 0.7982758620689655, 0.8206896551724138, 0.8051724137931034, 0.85, 0.8137931034482758]}",0.8094827586206896,0.6846009492874146,0.7739966082532505,0.006899378179762605,0.8210896253585815,0.025507096946239427
30,COMPLETED,1,0.5029171902553943,0.0006964860885179841,1,18,0.7739966082532505,1462.1,"{'epoch_counts': [1197, 1095, 1336, 1716, 1779, 1307, 1147, 1771, 1827, 1446], 'val_losses': [0.80108327, 0.85062474, 0.814892, 0.851955, 0.80787736, 0.8053837, 0.896185, 0.8254282, 0.7407353, 0.8167323], 'val_accs': [0.7806670435274167, 0.7648388920293951, 0.7772752967778406, 0.7671000565291125, 0.7840587902769927, 0.776144714527982, 0.751271905031091, 0.7767100056529113, 0.7891464104013567, 0.7727529677784059], 'train_losses': [0.69349784, 0.7731148, 0.6516396, 0.68250483, 0.69312954, 0.7526444, 0.6624802, 0.73654896, 0.53098583, 0.6694636], 'train_accs': [0.8068965517241379, 0.7862068965517242, 0.7965517241379311, 0.8206896551724138, 0.7965517241379311, 0.7982758620689655, 0.8206896551724138, 0.8051724137931034, 0.85, 0.8137931034482758]}",0.8094827586206896,0.6846009492874146,0.7739966082532505,0.006899378179762605,0.8210896253585815,0.025507096946239427
31,INTERMEDIATE,1,0.2243872798114614,0.0012319380657597268,4,15,0.7686828716789146,781.6,"{'epoch_counts': [843, 732, 939, 858, 1230, 491, 512, 1084, 425, 702], 'val_losses': [0.8739841, 0.9063479, 0.85750264, 0.9629583, 0.94259506, 0.86991256, 1.0160961, 0.9223664, 0.8390696, 0.91268945], 'val_accs': [0.7817976257772753, 0.7699265121537592, 0.7840587902769927, 0.7625777275296778, 0.7699265121537592, 0.7586206896551724, 0.7422272470322216, 0.7738835500282646, 0.7817976257772753, 0.7620124364047485], 'train_losses': [0.564922, 0.69942373, 0.5559302, 0.61744505, 0.61710715, 0.72894394, 0.6380469, 0.6432619, 0.60726017, 0.64638734], 'train_accs': [0.8396551724137931, 0.7931034482758621, 0.8137931034482758, 0.8172413793103448, 0.8120689655172414, 0.7896551724137931, 0.7879310344827586, 0.8017241379310345, 0.8258620689655173, 0.8137931034482758]}",0.8094827586206896,0.631872832775116,0.7686828716789146,0.007687959299038871,0.9103521108627319,0.03388481736183169
31,COMPLETED,1,0.2243872798114614,0.0012319380657597268,4,15,0.7686828716789146,781.6,"{'epoch_counts': [843, 732, 939, 858, 1230, 491, 512, 1084, 425, 702], 'val_losses': [0.8739841, 0.9063479, 0.85750264, 0.9629583, 0.94259506, 0.86991256, 1.0160961, 0.9223664, 0.8390696, 0.91268945], 'val_accs': [0.7817976257772753, 0.7699265121537592, 0.7840587902769927, 0.7625777275296778, 0.7699265121537592, 0.7586206896551724, 0.7422272470322216, 0.7738835500282646, 0.7817976257772753, 0.7620124364047485], 'train_losses': [0.564922, 0.69942373, 0.5559302, 0.61744505, 0.61710715, 0.72894394, 0.6380469, 0.6432619, 0.60726017, 0.64638734], 'train_accs': [0.8396551724137931, 0.7931034482758621, 0.8137931034482758, 0.8172413793103448, 0.8120689655172414, 0.7896551724137931, 0.7879310344827586, 0.8017241379310345, 0.8258620689655173, 0.8137931034482758]}",0.8094827586206896,0.631872832775116,0.7686828716789146,0.007687959299038871,0.9103521108627319,0.03388481736183169
32,INTERMEDIATE,1,0.4806689991554126,0.048118846878118286,2,21,0.7830412662521199,285.3,"{'epoch_counts': [479, 189, 259, 276, 224, 153, 252, 346, 456, 219], 'val_losses': [0.8187493, 0.8175456, 0.94022065, 0.93297434, 0.85026646, 0.8075309, 0.9499684, 0.880642, 0.8116834, 0.8697852], 'val_accs': [0.8038439796495195, 0.7801017524024872, 0.7857546636517807, 0.7738835500282646, 0.784624081401922, 0.7721876766534765, 0.7676653476540418, 0.7801017524024872, 0.8032786885245902, 0.7789711701526286], 'train_losses': [0.4236199, 0.62653804, 0.48399767, 0.5418496, 0.5723481, 0.6787541, 0.44270977, 0.60595775, 0.35639495, 0.54684174], 'train_accs': [0.8758620689655172, 0.8155172413793104, 0.8448275862068966, 0.8362068965517241, 0.8327586206896552, 0.8017241379310345, 0.8396551724137931, 0.8189655172413793, 0.8879310344827587, 0.8362068965517241]}",0.8389655172413792,0.5279011726379395,0.7830412662521199,0.00712549462973433,0.8679366111755371,0.0340148448944092
32,COMPLETED,1,0.4806689991554126,0.048118846878118286,2,21,0.7830412662521199,285.3,"{'epoch_counts': [479, 189, 259, 276, 224, 153, 252, 346, 456, 219], 'val_losses': [0.8187493, 0.8175456, 0.94022065, 0.93297434, 0.85026646, 0.8075309, 0.9499684, 0.880642, 0.8116834, 0.8697852], 'val_accs': [0.8038439796495195, 0.7801017524024872, 0.7857546636517807, 0.7738835500282646, 0.784624081401922, 0.7721876766534765, 0.7676653476540418, 0.7801017524024872, 0.8032786885245902, 0.7789711701526286], 'train_losses': [0.4236199, 0.62653804, 0.48399767, 0.5418496, 0.5723481, 0.6787541, 0.44270977, 0.60595775, 0.35639495, 0.54684174], 'train_accs': [0.8758620689655172, 0.8155172413793104, 0.8448275862068966, 0.8362068965517241, 0.8327586206896552, 0.8017241379310345, 0.8396551724137931, 0.8189655172413793, 0.8879310344827587, 0.8362068965517241]}",0.8389655172413792,0.5279011726379395,0.7830412662521199,0.00712549462973433,0.8679366111755371,0.0340148448944092
33,INTERMEDIATE,1,0.060318750675585404,0.022824802713972737,2,22,0.7821933295647258,253.7,"{'epoch_counts': [188, 240, 336, 214, 190, 225, 364, 305, 227, 248], 'val_losses': [0.8184136, 0.8204631, 0.8947044, 0.9521134, 0.8414813, 0.84318775, 1.0393081, 0.9040618, 0.8078001, 0.8798617], 'val_accs': [0.78631995477671, 0.7795364612775579, 0.7970604861503674, 0.7659694742792538, 0.7868852459016393, 0.7778405879027699, 0.7676653476540418, 0.7880158281514981, 0.7919728660260034, 0.7806670435274167], 'train_losses': [0.51831394, 0.52106166, 0.42047516, 0.5078228, 0.56062984, 0.5095759, 0.36676562, 0.55124664, 0.3744793, 0.5046604], 'train_accs': [0.8448275862068966, 0.8344827586206897, 0.853448275862069, 0.8344827586206897, 0.8224137931034483, 0.8310344827586207, 0.8862068965517241, 0.8293103448275863, 0.8810344827586207, 0.8379310344827586]}",0.8455172413793104,0.48350316286087036,0.7821933295647258,0.006219615602034989,0.8801395297050476,0.04915726184844971
33,COMPLETED,1,0.060318750675585404,0.022824802713972737,2,22,0.7821933295647258,253.7,"{'epoch_counts': [188, 240, 336, 214, 190, 225, 364, 305, 227, 248], 'val_losses': [0.8184136, 0.8204631, 0.8947044, 0.9521134, 0.8414813, 0.84318775, 1.0393081, 0.9040618, 0.8078001, 0.8798617], 'val_accs': [0.78631995477671, 0.7795364612775579, 0.7970604861503674, 0.7659694742792538, 0.7868852459016393, 0.7778405879027699, 0.7676653476540418, 0.7880158281514981, 0.7919728660260034, 0.7806670435274167], 'train_losses': [0.51831394, 0.52106166, 0.42047516, 0.5078228, 0.56062984, 0.5095759, 0.36676562, 0.55124664, 0.3744793, 0.5046604], 'train_accs': [0.8448275862068966, 0.8344827586206897, 0.853448275862069, 0.8344827586206897, 0.8224137931034483, 0.8310344827586207, 0.8862068965517241, 0.8293103448275863, 0.8810344827586207, 0.8379310344827586]}",0.8455172413793104,0.48350316286087036,0.7821933295647258,0.006219615602034989,0.8801395297050476,0.04915726184844971
34,INTERMEDIATE,1,0.4397361578730963,0.0030306567758886416,5,18,0.7732052006783494,601.2,"{'epoch_counts': [658, 500, 487, 418, 538, 731, 578, 843, 719, 540], 'val_losses': [0.89473313, 0.9388752, 0.9430705, 0.9604606, 0.9134452, 0.9342906, 1.0607599, 1.011829, 0.91569364, 0.9240587], 'val_accs': [0.7840587902769927, 0.7727529677784059, 0.784624081401922, 0.7733182589033352, 0.7648388920293951, 0.7716223855285472, 0.7507066139061617, 0.7665347654041832, 0.7868852459016393, 0.7767100056529113], 'train_losses': [0.51113933, 0.726007, 0.546903, 0.63917345, 0.6645058, 0.53700036, 0.5277689, 0.6122907, 0.44150648, 0.7066756], 'train_accs': [0.8482758620689655, 0.7827586206896552, 0.8155172413793104, 0.8206896551724138, 0.7879310344827586, 0.8172413793103448, 0.8258620689655173, 0.8155172413793104, 0.8724137931034482, 0.8]}",0.8186206896551724,0.5912970304489136,0.7732052006783494,0.007066139061616794,0.94972163438797,0.030706293880939484
34,COMPLETED,1,0.4397361578730963,0.0030306567758886416,5,18,0.7732052006783494,601.2,"{'epoch_counts': [658, 500, 487, 418, 538, 731, 578, 843, 719, 540], 'val_losses': [0.89473313, 0.9388752, 0.9430705, 0.9604606, 0.9134452, 0.9342906, 1.0607599, 1.011829, 0.91569364, 0.9240587], 'val_accs': [0.7840587902769927, 0.7727529677784059, 0.784624081401922, 0.7733182589033352, 0.7648388920293951, 0.7716223855285472, 0.7507066139061617, 0.7665347654041832, 0.7868852459016393, 0.7767100056529113], 'train_losses': [0.51113933, 0.726007, 0.546903, 0.63917345, 0.6645058, 0.53700036, 0.5277689, 0.6122907, 0.44150648, 0.7066756], 'train_accs': [0.8482758620689655, 0.7827586206896552, 0.8155172413793104, 0.8206896551724138, 0.7879310344827586, 0.8172413793103448, 0.8258620689655173, 0.8155172413793104, 0.8724137931034482, 0.8]}",0.8186206896551724,0.5912970304489136,0.7732052006783494,0.007066139061616794,0.94972163438797,0.030706293880939484
35,INTERMEDIATE,1,0.4623507322192513,0.0035365176789283886,2,19,0.7828151498021481,516.3,"{'epoch_counts': [421, 492, 422, 425, 492, 432, 601, 715, 534, 629], 'val_losses': [0.79145217, 0.8238929, 0.83400637, 0.88180834, 0.8531167, 0.78276736, 0.93305427, 0.8536706, 0.7785488, 0.84248143], 'val_accs': [0.791407574901074, 0.7817976257772753, 0.7857546636517807, 0.7721876766534765, 0.7829282080271339, 0.7931034482758621, 0.7620124364047485, 0.781232334652346, 0.7964951950254381, 0.781232334652346], 'train_losses': [0.55356157, 0.61402726, 0.5628216, 0.60382354, 0.629939, 0.6129386, 0.4884019, 0.6026764, 0.4771696, 0.5579339], 'train_accs': [0.8379310344827586, 0.803448275862069, 0.8137931034482758, 0.8379310344827586, 0.8155172413793104, 0.8103448275862069, 0.8362068965517241, 0.8275862068965517, 0.8620689655172413, 0.8310344827586207]}",0.8275862068965518,0.5703293085098267,0.7828151498021481,0.006332673827020852,0.8374798893928528,0.02865793108940129
35,COMPLETED,1,0.4623507322192513,0.0035365176789283886,2,19,0.7828151498021481,516.3,"{'epoch_counts': [421, 492, 422, 425, 492, 432, 601, 715, 534, 629], 'val_losses': [0.79145217, 0.8238929, 0.83400637, 0.88180834, 0.8531167, 0.78276736, 0.93305427, 0.8536706, 0.7785488, 0.84248143], 'val_accs': [0.791407574901074, 0.7817976257772753, 0.7857546636517807, 0.7721876766534765, 0.7829282080271339, 0.7931034482758621, 0.7620124364047485, 0.781232334652346, 0.7964951950254381, 0.781232334652346], 'train_losses': [0.55356157, 0.61402726, 0.5628216, 0.60382354, 0.629939, 0.6129386, 0.4884019, 0.6026764, 0.4771696, 0.5579339], 'train_accs': [0.8379310344827586, 0.803448275862069, 0.8137931034482758, 0.8379310344827586, 0.8155172413793104, 0.8103448275862069, 0.8362068965517241, 0.8275862068965517, 0.8620689655172413, 0.8310344827586207]}",0.8275862068965518,0.5703293085098267,0.7828151498021481,0.006332673827020852,0.8374798893928528,0.02865793108940129
36,INTERMEDIATE,1,0.5392479854512217,0.0013603368091252388,1,37,0.7805539853024308,662.2,"{'epoch_counts': [683, 698, 776, 448, 642, 566, 823, 742, 799, 445], 'val_losses': [0.76120937, 0.7910996, 0.78653085, 0.8771181, 0.79909337, 0.78459495, 0.8401694, 0.81451994, 0.7340854, 0.85178757], 'val_accs': [0.7970604861503674, 0.7857546636517807, 0.7874505370265686, 0.7721876766534765, 0.784624081401922, 0.7750141322781232, 0.7625777275296778, 0.7795364612775579, 0.7964951950254381, 0.7648388920293951], 'train_losses': [0.622147, 0.67682445, 0.5741515, 0.7734622, 0.67800486, 0.73271024, 0.5273647, 0.71256316, 0.50404894, 0.7507773], 'train_accs': [0.8293103448275863, 0.8, 0.8206896551724138, 0.8, 0.8086206896551724, 0.8, 0.8379310344827586, 0.8051724137931034, 0.853448275862069, 0.8051724137931034]}",0.8160344827586208,0.6552053689956665,0.7805539853024308,0.00729225551158863,0.804020881652832,0.025270855426788308
36,COMPLETED,1,0.5392479854512217,0.0013603368091252388,1,37,0.7805539853024308,662.2,"{'epoch_counts': [683, 698, 776, 448, 642, 566, 823, 742, 799, 445], 'val_losses': [0.76120937, 0.7910996, 0.78653085, 0.8771181, 0.79909337, 0.78459495, 0.8401694, 0.81451994, 0.7340854, 0.85178757], 'val_accs': [0.7970604861503674, 0.7857546636517807, 0.7874505370265686, 0.7721876766534765, 0.784624081401922, 0.7750141322781232, 0.7625777275296778, 0.7795364612775579, 0.7964951950254381, 0.7648388920293951], 'train_losses': [0.622147, 0.67682445, 0.5741515, 0.7734622, 0.67800486, 0.73271024, 0.5273647, 0.71256316, 0.50404894, 0.7507773], 'train_accs': [0.8293103448275863, 0.8, 0.8206896551724138, 0.8, 0.8086206896551724, 0.8, 0.8379310344827586, 0.8051724137931034, 0.853448275862069, 0.8051724137931034]}",0.8160344827586208,0.6552053689956665,0.7805539853024308,0.00729225551158863,0.804020881652832,0.025270855426788308
37,INTERMEDIATE,1,0.38003783580581246,0.03460727316996797,5,33,0.7629169022046354,436.1,"{'epoch_counts': [353, 403, 515, 533, 404, 271, 532, 300, 597, 453], 'val_losses': [0.9784801, 1.0421883, 1.2422601, 1.18781, 0.94254714, 1.0025429, 1.1749905, 1.0396289, 0.95017225, 1.0073259], 'val_accs': [0.7801017524024872, 0.784624081401922, 0.752967778405879, 0.7625777275296778, 0.747880158281515, 0.7360090446579989, 0.7733182589033352, 0.7631430186546071, 0.7795364612775579, 0.7490107405313736], 'train_losses': [0.5423401, 0.48982945, 0.5514916, 0.5303239, 0.66369855, 0.82358634, 0.4765592, 0.6840694, 0.42433903, 0.55667514], 'train_accs': [0.8327586206896552, 0.8396551724137931, 0.8206896551724138, 0.8224137931034483, 0.7637931034482759, 0.7448275862068966, 0.8310344827586207, 0.7827586206896552, 0.8482758620689655, 0.8120689655172414]}",0.8098275862068967,0.5742912292480469,0.7629169022046354,0.009498304126625223,1.0567946434020996,0.0617912054061891
37,COMPLETED,1,0.38003783580581246,0.03460727316996797,5,33,0.7629169022046354,436.1,"{'epoch_counts': [353, 403, 515, 533, 404, 271, 532, 300, 597, 453], 'val_losses': [0.9784801, 1.0421883, 1.2422601, 1.18781, 0.94254714, 1.0025429, 1.1749905, 1.0396289, 0.95017225, 1.0073259], 'val_accs': [0.7801017524024872, 0.784624081401922, 0.752967778405879, 0.7625777275296778, 0.747880158281515, 0.7360090446579989, 0.7733182589033352, 0.7631430186546071, 0.7795364612775579, 0.7490107405313736], 'train_losses': [0.5423401, 0.48982945, 0.5514916, 0.5303239, 0.66369855, 0.82358634, 0.4765592, 0.6840694, 0.42433903, 0.55667514], 'train_accs': [0.8327586206896552, 0.8396551724137931, 0.8206896551724138, 0.8224137931034483, 0.7637931034482759, 0.7448275862068966, 0.8310344827586207, 0.7827586206896552, 0.8482758620689655, 0.8120689655172414]}",0.8098275862068967,0.5742912292480469,0.7629169022046354,0.009498304126625223,1.0567946434020996,0.0617912054061891
38,INTERMEDIATE,1,0.18403256014623487,0.032321708747536586,1,35,0.7859242509892594,308.3,"{'epoch_counts': [379, 163, 582, 201, 198, 168, 328, 485, 238, 341], 'val_losses': [0.7362788, 0.77311647, 0.792667, 0.8249252, 0.77475524, 0.72295177, 0.86272347, 0.80332285, 0.7284578, 0.80631256], 'val_accs': [0.8027133973996609, 0.7817976257772753, 0.7993216506500848, 0.7750141322781232, 0.78631995477671, 0.791407574901074, 0.7699265121537592, 0.7874505370265686, 0.791407574901074, 0.7738835500282646], 'train_losses': [0.44099212, 0.6258355, 0.40962487, 0.5192296, 0.55092716, 0.59066635, 0.41318348, 0.51485586, 0.38911143, 0.4744596], 'train_accs': [0.853448275862069, 0.8051724137931034, 0.8637931034482759, 0.8362068965517241, 0.8258620689655173, 0.8258620689655173, 0.8637931034482759, 0.8396551724137931, 0.8862068965517241, 0.8517241379310345]}",0.8451724137931034,0.49288859963417053,0.7859242509892594,0.006502261164499701,0.7825511693954468,0.025380221009254522
38,COMPLETED,1,0.18403256014623487,0.032321708747536586,1,35,0.7859242509892594,308.3,"{'epoch_counts': [379, 163, 582, 201, 198, 168, 328, 485, 238, 341], 'val_losses': [0.7362788, 0.77311647, 0.792667, 0.8249252, 0.77475524, 0.72295177, 0.86272347, 0.80332285, 0.7284578, 0.80631256], 'val_accs': [0.8027133973996609, 0.7817976257772753, 0.7993216506500848, 0.7750141322781232, 0.78631995477671, 0.791407574901074, 0.7699265121537592, 0.7874505370265686, 0.791407574901074, 0.7738835500282646], 'train_losses': [0.44099212, 0.6258355, 0.40962487, 0.5192296, 0.55092716, 0.59066635, 0.41318348, 0.51485586, 0.38911143, 0.4744596], 'train_accs': [0.853448275862069, 0.8051724137931034, 0.8637931034482759, 0.8362068965517241, 0.8258620689655173, 0.8258620689655173, 0.8637931034482759, 0.8396551724137931, 0.8862068965517241, 0.8517241379310345]}",0.8451724137931034,0.49288859963417053,0.7859242509892594,0.006502261164499701,0.7825511693954468,0.025380221009254522
