Trial-ID,Status,Iteration,alpha,dropout,k,Objective,epochs,train_acc,train_loss,val_acc,val_acc_uncertainty,val_loss,val_loss_uncertainty
70,COMPLETED,1,0.10129239787832424,0.4617642299274858,9,0.8029960429621255,330.3,0.8705172413793104,0.487612247467041,0.8029960429621255,0.007687959299038982,0.7023661732673645,0.023775780200958274
71,INTERMEDIATE,1,0.12095776744619358,0.29106111668756024,9,0.8035048049745619,294.6,0.884655172413793,0.42588797211647034,0.8035048049745619,0.007803843979649505,0.6891346573829651,0.027779167890548684
71,COMPLETED,1,0.12095776744619358,0.29106111668756024,9,0.8035048049745619,294.6,0.884655172413793,0.42588797211647034,0.8035048049745619,0.007803843979649505,0.6891346573829651,0.027779167890548684
72,INTERMEDIATE,1,0.15075797567453475,0.5627670057061607,5,0.8065573770491803,330.3,0.8817241379310345,0.4234978258609772,0.8065573770491803,0.007914075749010596,0.6747676134109497,0.025136619806289673
72,COMPLETED,1,0.15075797567453475,0.5627670057061607,5,0.8065573770491803,330.3,0.8817241379310345,0.4234978258609772,0.8065573770491803,0.007914075749010596,0.6747676134109497,0.025136619806289673
73,INTERMEDIATE,1,0.10347193936117596,0.5184543883373094,14,0.8032786885245902,410.6,0.8675862068965516,0.4828292429447174,0.8032786885245902,0.008663086489542171,0.7015452980995178,0.023726336658000946
73,COMPLETED,1,0.10347193936117596,0.5184543883373094,14,0.8032786885245902,410.6,0.8675862068965516,0.4828292429447174,0.8032786885245902,0.008663086489542171,0.7015452980995178,0.023726336658000946
74,INTERMEDIATE,1,0.1121466487053242,0.23781586164927188,13,0.8044092707744488,295.2,0.8827586206896552,0.43017491698265076,0.8044092707744488,0.00712832108535888,0.6903916597366333,0.025715681910514765
74,COMPLETED,1,0.1121466487053242,0.23781586164927188,13,0.8044092707744488,295.2,0.8827586206896552,0.43017491698265076,0.8044092707744488,0.00712832108535888,0.6903916597366333,0.025715681910514765
75,INTERMEDIATE,1,0.13941645980201017,0.34493049361833256,8,0.8044092707744488,314.1,0.8981034482758622,0.3848579525947571,0.8044092707744488,0.008762012436404731,0.6741654872894287,0.02847303897142406
75,COMPLETED,1,0.13941645980201017,0.34493049361833256,8,0.8044092707744488,314.1,0.8981034482758622,0.3848579525947571,0.8044092707744488,0.008762012436404731,0.6741654872894287,0.02847303897142406
76,INTERMEDIATE,1,0.15284796947739757,0.5794111068571821,9,0.805935556811758,327.6,0.8810344827586206,0.43961748480796814,0.805935556811758,0.005994912379875594,0.6758769750595093,0.025106471776962347
76,COMPLETED,1,0.15284796947739757,0.5794111068571821,9,0.805935556811758,327.6,0.8810344827586206,0.43961748480796814,0.805935556811758,0.005994912379875594,0.6758769750595093,0.025106471776962347
77,INTERMEDIATE,1,0.14144791953701574,0.26090783057624584,10,0.8060486150367439,353.6,0.9072413793103449,0.3577521741390228,0.8060486150367439,0.00712549462973433,0.674397349357605,0.02444999366998668
77,COMPLETED,1,0.14144791953701574,0.26090783057624584,10,0.8060486150367439,353.6,0.9072413793103449,0.3577521741390228,0.8060486150367439,0.00712549462973433,0.674397349357605,0.02444999366998668
78,INTERMEDIATE,1,0.09777222056368007,0.4072865398531407,13,0.8019219898247597,310.2,0.8677586206896551,0.4942857325077057,0.8019219898247597,0.007634256642170656,0.7035080194473267,0.026646254956722237
78,COMPLETED,1,0.09777222056368007,0.4072865398531407,13,0.8019219898247597,310.2,0.8677586206896551,0.4942857325077057,0.8019219898247597,0.007634256642170656,0.7035080194473267,0.026646254956722237
79,INTERMEDIATE,1,0.09558993988309494,0.5259772255958299,5,0.8071226681741097,333.9,0.8675862068965516,0.49258437752723694,0.8071226681741097,0.006783493499152082,0.7099372744560242,0.031081408262252808
79,COMPLETED,1,0.09558993988309494,0.5259772255958299,5,0.8071226681741097,333.9,0.8675862068965516,0.49258437752723694,0.8071226681741097,0.006783493499152082,0.7099372744560242,0.031081408262252808
80,INTERMEDIATE,1,0.1052360400465393,0.07290885565046745,10,0.8016393442622951,292.8,0.8875862068965518,0.4202854037284851,0.8016393442622951,0.006558790276992799,0.6969389319419861,0.024382972717285067
80,COMPLETED,1,0.1052360400465393,0.07290885565046745,10,0.8016393442622951,292.8,0.8875862068965518,0.4202854037284851,0.8016393442622951,0.006558790276992799,0.6969389319419861,0.024382972717285067
81,INTERMEDIATE,1,0.08746085838973587,0.12315206041914625,5,0.8048049745618995,255.3,0.8705172413793104,0.4716919958591461,0.8048049745618995,0.007124081401922111,0.7148038148880005,0.022879958152770996
81,COMPLETED,1,0.08746085838973587,0.12315206041914625,5,0.8048049745618995,255.3,0.8705172413793104,0.4716919958591461,0.8048049745618995,0.007124081401922111,0.7148038148880005,0.022879958152770996
82,INTERMEDIATE,1,0.11890759805976459,0.06317174463672824,14,0.8011871113623517,297.0,0.8956896551724138,0.39586105942726135,0.8011871113623517,0.00712549462973433,0.6948634386062622,0.026589713990688324
82,COMPLETED,1,0.11890759805976459,0.06317174463672824,14,0.8011871113623517,297.0,0.8956896551724138,0.39586105942726135,0.8011871113623517,0.00712549462973433,0.6948634386062622,0.026589713990688324
83,INTERMEDIATE,1,0.08255085130631573,0.10696517391396244,13,0.8011871113623517,281.3,0.8641379310344828,0.49767041206359863,0.8011871113623517,0.006444318824194384,0.7151954770088196,0.0225366488099098
83,COMPLETED,1,0.08255085130631573,0.10696517391396244,13,0.8011871113623517,281.3,0.8641379310344828,0.49767041206359863,0.8011871113623517,0.006444318824194384,0.7151954770088196,0.0225366488099098
84,INTERMEDIATE,1,0.09208819564829233,0.5257352996367869,9,0.8042962125494629,377.3,0.8612068965517242,0.5177683234214783,0.8042962125494629,0.006048615036743921,0.7150999307632446,0.02409326136112211
84,COMPLETED,1,0.09208819564829233,0.5257352996367869,9,0.8042962125494629,377.3,0.8612068965517242,0.5177683234214783,0.8042962125494629,0.006048615036743921,0.7150999307632446,0.02409326136112211
85,INTERMEDIATE,1,0.08650192303113814,0.013167022321083317,14,0.7976257772752968,249.2,0.8655172413793103,0.49190855026245117,0.7976257772752968,0.006613906161673233,0.7183278799057007,0.028516715764999367
85,COMPLETED,1,0.08650192303113814,0.013167022321083317,14,0.7976257772752968,249.2,0.8655172413793103,0.49190855026245117,0.7976257772752968,0.006613906161673233,0.7183278799057007,0.028516715764999367
86,INTERMEDIATE,1,0.13953026670944801,0.2139249155443356,7,0.8036743923120406,311.9,0.9024137931034483,0.37085503339767456,0.8036743923120406,0.00695449406444304,0.6798707246780396,0.027478849887847878
86,COMPLETED,1,0.13953026670944801,0.2139249155443356,7,0.8036743923120406,311.9,0.9024137931034483,0.37085503339767456,0.8036743923120406,0.00695449406444304,0.6798707246780396,0.027478849887847878
87,INTERMEDIATE,1,0.10986063592777298,0.35384519333788417,14,0.8033352176370829,311.6,0.876896551724138,0.4524535536766052,0.8033352176370829,0.0074053137365741595,0.6929314136505127,0.02175087630748751
87,COMPLETED,1,0.10986063592777298,0.35384519333788417,14,0.8033352176370829,311.6,0.876896551724138,0.4524535536766052,0.8033352176370829,0.0074053137365741595,0.6929314136505127,0.02175087630748751
88,INTERMEDIATE,1,0.13984036777743428,0.4565585660232348,11,0.8029960429621255,311.4,0.887758620689655,0.4225006103515625,0.8029960429621255,0.007747314867156518,0.6775738000869751,0.029778575897216775
88,COMPLETED,1,0.13984036777743428,0.4565585660232348,11,0.8029960429621255,311.4,0.887758620689655,0.4225006103515625,0.8029960429621255,0.007747314867156518,0.6775738000869751,0.029778575897216775
89,INTERMEDIATE,1,0.13344916775872084,0.5876186468972818,8,0.8038439796495194,351.8,0.8729310344827587,0.46046823263168335,0.8038439796495194,0.006783493499151971,0.6849045753479004,0.02326423078775408
89,COMPLETED,1,0.13344916775872084,0.5876186468972818,8,0.8038439796495194,351.8,0.8729310344827587,0.46046823263168335,0.8038439796495194,0.006783493499151971,0.6849045753479004,0.02326423078775408
90,INTERMEDIATE,1,0.12222458843694575,0.07596072849203868,7,0.8031656302996042,264.3,0.8929310344827586,0.40722203254699707,0.8031656302996042,0.007752967778405728,0.692825198173523,0.026143571734428384
90,COMPLETED,1,0.12222458843694575,0.07596072849203868,7,0.8031656302996042,264.3,0.8929310344827586,0.40722203254699707,0.8031656302996042,0.007752967778405728,0.692825198173523,0.026143571734428384
91,INTERMEDIATE,1,0.13939976294742024,0.5231550198622993,6,0.8045223289994347,297.2,0.876551724137931,0.4473358988761902,0.8045223289994347,0.006613906161673233,0.6846951246261597,0.022033286094665594
91,COMPLETED,1,0.13939976294742024,0.5231550198622993,6,0.8045223289994347,297.2,0.876551724137931,0.4473358988761902,0.8045223289994347,0.006613906161673233,0.6846951246261597,0.022033286094665594
92,INTERMEDIATE,1,0.15473572124639184,0.182581120030322,8,0.8019785189372527,285.5,0.9146551724137932,0.3519228994846344,0.8019785189372527,0.006954494064443262,0.6774424314498901,0.024507580697536446
92,COMPLETED,1,0.15473572124639184,0.182581120030322,8,0.8019785189372527,285.5,0.9146551724137932,0.3519228994846344,0.8019785189372527,0.006954494064443262,0.6774424314498901,0.024507580697536446
93,INTERMEDIATE,1,0.1293446636318263,0.05909626783407151,6,0.8028264556246467,247.4,0.8955172413793104,0.39312273263931274,0.8028264556246467,0.006332673827020852,0.68779057264328,0.027039675414562203
93,COMPLETED,1,0.1293446636318263,0.05909626783407151,6,0.8028264556246467,247.4,0.8955172413793104,0.39312273263931274,0.8028264556246467,0.006332673827020852,0.68779057264328,0.027039675414562203
94,INTERMEDIATE,1,0.1451637527783524,0.16097814774642477,14,0.8006218202374222,290.8,0.9079310344827587,0.36188092827796936,0.8006218202374222,0.0062224420576597606,0.6762676239013672,0.023510225117206573
94,COMPLETED,1,0.1451637527783524,0.16097814774642477,14,0.8006218202374222,290.8,0.9079310344827587,0.36188092827796936,0.8006218202374222,0.0062224420576597606,0.6762676239013672,0.023510225117206573
95,INTERMEDIATE,1,0.13121398689430747,0.31212662169688044,8,0.8033352176370829,311.5,0.8908620689655173,0.408222496509552,0.8033352176370829,0.0063326738270207406,0.6811968088150024,0.029756216704845406
95,COMPLETED,1,0.13121398689430747,0.31212662169688044,8,0.8033352176370829,311.5,0.8908620689655173,0.408222496509552,0.8033352176370829,0.0063326738270207406,0.6811968088150024,0.029756216704845406
96,INTERMEDIATE,1,0.11336860441170787,0.42976731509364985,14,0.8047484454494065,338.9,0.8782758620689656,0.45335936546325684,0.8047484454494065,0.0074632560768796985,0.6909469962120056,0.030706994235515594
96,COMPLETED,1,0.11336860441170787,0.42976731509364985,14,0.8047484454494065,338.9,0.8782758620689656,0.45335936546325684,0.8047484454494065,0.0074632560768796985,0.6909469962120056,0.030706994235515594
97,INTERMEDIATE,1,0.12129298031300137,0.05321786185635617,11,0.8019785189372527,282.6,0.8986206896551725,0.3839782476425171,0.8019785189372527,0.007914075749010707,0.6890532970428467,0.026996137201786063
97,COMPLETED,1,0.12129298031300137,0.05321786185635617,11,0.8019785189372527,282.6,0.8986206896551725,0.3839782476425171,0.8019785189372527,0.007914075749010707,0.6890532970428467,0.026996137201786063
98,INTERMEDIATE,1,0.14739185257932746,0.20875598915086907,11,0.8016393442622951,276.8,0.9041379310344826,0.37192195653915405,0.8016393442622951,0.006841435839457399,0.6807323098182678,0.028183233737945623
98,COMPLETED,1,0.14739185257932746,0.20875598915086907,11,0.8016393442622951,276.8,0.9041379310344826,0.37192195653915405,0.8016393442622951,0.006841435839457399,0.6807323098182678,0.028183233737945623
99,INTERMEDIATE,1,0.13301290585243028,0.3761231420351515,5,0.8074053137365743,319.7,0.890344827586207,0.3993806540966034,0.8074053137365743,0.006729790842283867,0.6808629035949707,0.02675126194953925
99,COMPLETED,1,0.13301290585243028,0.3761231420351515,5,0.8074053137365743,319.7,0.890344827586207,0.3993806540966034,0.8074053137365743,0.006729790842283867,0.6808629035949707,0.02675126194953925
100,INTERMEDIATE,1,0.08022761082991368,0.5976508120984848,12,0.8004522328999435,341.4,0.850344827586207,0.5820881724357605,0.8004522328999435,0.00639061616732628,0.7393707633018494,0.023921203613281206
100,COMPLETED,1,0.08022761082991368,0.5976508120984848,12,0.8004522328999435,341.4,0.850344827586207,0.5820881724357605,0.8004522328999435,0.00639061616732628,0.7393707633018494,0.023921203613281206
101,INTERMEDIATE,1,0.1484830098252657,0.21738282775236611,6,0.8053137365743359,269.6,0.9012068965517243,0.371029794216156,0.8053137365743359,0.008424250989259585,0.6776607036590576,0.027431070804595947
101,COMPLETED,1,0.1484830098252657,0.21738282775236611,6,0.8053137365743359,269.6,0.9012068965517243,0.371029794216156,0.8053137365743359,0.008424250989259585,0.6776607036590576,0.027431070804595947
102,INTERMEDIATE,1,0.08992146116863331,0.35028895247354286,9,0.8019219898247598,357.1,0.8651724137931035,0.4963245391845703,0.8019219898247598,0.009837478801582922,0.7162193059921265,0.026244562864303544
102,COMPLETED,1,0.08992146116863331,0.35028895247354286,9,0.8019219898247598,357.1,0.8651724137931035,0.4963245391845703,0.8019219898247598,0.009837478801582922,0.7162193059921265,0.026244562864303544
103,INTERMEDIATE,1,0.11477440192241464,0.1730813156372499,9,0.8040135669869983,278.3,0.8832758620689655,0.4330441951751709,0.8040135669869983,0.006954494064443262,0.6921243667602539,0.02685064673423765
103,COMPLETED,1,0.11477440192241464,0.1730813156372499,9,0.8040135669869983,278.3,0.8832758620689655,0.4330441951751709,0.8040135669869983,0.006954494064443262,0.6921243667602539,0.02685064673423765
104,INTERMEDIATE,1,0.08681659889649858,0.28755168803805514,6,0.8050310910118711,267.0,0.8624137931034482,0.5043622255325317,0.8050310910118711,0.005483323911814608,0.716181218624115,0.02134706825017929
104,COMPLETED,1,0.08681659889649858,0.28755168803805514,6,0.8050310910118711,267.0,0.8624137931034482,0.5043622255325317,0.8050310910118711,0.005483323911814608,0.716181218624115,0.02134706825017929
105,INTERMEDIATE,1,0.13703625499598204,0.1799447213958359,11,0.801808931599774,288.5,0.8958620689655173,0.38730841875076294,0.801808931599774,0.0072371396269080845,0.6865789294242859,0.027528445422649428
105,COMPLETED,1,0.13703625499598204,0.1799447213958359,11,0.801808931599774,288.5,0.8958620689655173,0.38730841875076294,0.801808931599774,0.0072371396269080845,0.6865789294242859,0.027528445422649428
106,INTERMEDIATE,1,0.13623580711415015,0.5881919049644511,11,0.8029395138496327,364.0,0.8739655172413793,0.45455747842788696,0.8029395138496327,0.007238552854720304,0.6822718381881714,0.019908607006072998
106,COMPLETED,1,0.13623580711415015,0.5881919049644511,11,0.8029395138496327,364.0,0.8739655172413793,0.45455747842788696,0.8029395138496327,0.007238552854720304,0.6822718381881714,0.019908607006072998
107,INTERMEDIATE,1,0.13462755473095633,0.5184356764014203,6,0.8041266252119842,296.5,0.8794827586206896,0.44150930643081665,0.8041266252119842,0.007067552289429124,0.6840536594390869,0.02419954687356951
107,COMPLETED,1,0.13462755473095633,0.5184356764014203,6,0.8041266252119842,296.5,0.8794827586206896,0.44150930643081665,0.8041266252119842,0.007067552289429124,0.6840536594390869,0.02419954687356951
108,INTERMEDIATE,1,0.13134643667341295,0.4674114115507378,13,0.8048615036743924,356.4,0.8853448275862069,0.42127102613449097,0.8048615036743924,0.005542679479932144,0.6771824359893799,0.025562983751297064
108,COMPLETED,1,0.13134643667341295,0.4674114115507378,13,0.8048615036743924,356.4,0.8853448275862069,0.42127102613449097,0.8048615036743924,0.005542679479932144,0.6771824359893799,0.025562983751297064
109,INTERMEDIATE,1,0.09954308264019156,0.4368359985403364,8,0.8054267947993216,339.2,0.8712068965517241,0.47078609466552734,0.8054267947993216,0.005993499152063264,0.6975967288017273,0.02584589272737503
109,COMPLETED,1,0.09954308264019156,0.4368359985403364,8,0.8054267947993216,339.2,0.8712068965517241,0.47078609466552734,0.8054267947993216,0.005993499152063264,0.6975967288017273,0.02584589272737503
110,INTERMEDIATE,1,0.1568051748429698,0.18989045462868956,10,0.8031091011871114,280.8,0.9103448275862069,0.35491394996643066,0.8031091011871114,0.00650226116449959,0.6743522882461548,0.02283111810684202
110,COMPLETED,1,0.1568051748429698,0.18989045462868956,10,0.8031091011871114,280.8,0.9103448275862069,0.35491394996643066,0.8031091011871114,0.00650226116449959,0.6743522882461548,0.02283111810684202
111,INTERMEDIATE,1,0.09413713240905112,0.028460814648144844,5,0.8039570378745055,259.2,0.876551724137931,0.44818100333213806,0.8039570378745055,0.006502261164499812,0.7174965143203735,0.027450697124004275
111,COMPLETED,1,0.09413713240905112,0.028460814648144844,5,0.8039570378745055,259.2,0.876551724137931,0.44818100333213806,0.8039570378745055,0.006502261164499812,0.7174965143203735,0.027450697124004275
